Year,Institute,Program,Quota,Seat Type,Gender,Opening Rank,Closing Rank,College_Type
2025,"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),1608.0,1608.0,NIT
2025,"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,ST (PwD),Gender-Neutral,42.0,42.0,NIT
2025,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,37378.0,47945.0,NIT
2025,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),63019.0,73141.0,NIT
2025,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,1733.0,1733.0,NIT
2025,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,7187.0,8486.0,NIT
2025,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),11643.0,11643.0,NIT
2025,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,22828.0,29619.0,NIT
2025,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),42007.0,49389.0,NIT
2025,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,6717.0,7868.0,NIT
2025,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),7760.0,7760.0,NIT
2025,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,1544.0,1784.0,NIT
2025,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),3086.0,3086.0,NIT
2025,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,18315.0,20531.0,NIT
2025,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),29064.0,39737.0,NIT
2025,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,2880.0,3095.0,NIT
2025,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),5830.0,5830.0,NIT
2025,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,6451.0,7259.0,NIT
2025,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),13938.0,15359.0,NIT
2025,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,2209.0,4072.0,NIT
2025,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),7258.0,7258.0,NIT
2025,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,SC (PwD),Gender-Neutral,216.0,216.0,NIT
2025,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1303.0,1932.0,NIT
2025,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),3768.0,3768.0,NIT
2025,"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,33832.0,65723.0,NIT
2025,"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),27017.0,95180.0,NIT
2025,"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,3645.0,3645.0,NIT
2025,"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,9902.0,11524.0,NIT
2025,"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),15284.0,22151.0,NIT
2025,"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,26077.0,40699.0,NIT
2025,"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),56173.0,67424.0,NIT
2025,"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,8717.0,11384.0,NIT
2025,"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),8614.0,10525.0,NIT
2025,"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,1573.0,2715.0,NIT
2025,"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),2233.0,2233.0,NIT
2025,"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,23220.0,30603.0,NIT
2025,"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),40912.0,51413.0,NIT
2025,"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,1298.0,1298.0,NIT
2025,"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Female-only (including Supernumerary),3424.0,3424.0,NIT
2025,"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,4237.0,4692.0,NIT
2025,"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),7681.0,8348.0,NIT
2025,"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,8361.0,10357.0,NIT
2025,"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),16523.0,19455.0,NIT
2025,"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,1134.0,1335.0,NIT
2025,"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,4643.0,5629.0,NIT
2025,"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),7534.0,9027.0,NIT
2025,"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1532.0,2239.0,NIT
2025,"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),2908.0,2908.0,NIT
2025,"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",JK,OPEN,Gender-Neutral,94637.0,108706.0,NIT
2025,"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",JK,OPEN,Female-only (including Supernumerary),154217.0,158741.0,NIT
2025,"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",JK,EWS,Gender-Neutral,76360.0,76360.0,NIT
2025,"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",JK,OBC-NCL,Gender-Neutral,311482.0,311482.0,NIT
2025,"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",JK,SC,Gender-Neutral,28901.0,31013.0,NIT
2025,"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",JK,SC,Female-only (including Supernumerary),44502.0,44502.0,NIT
2025,"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",JK,ST,Gender-Neutral,4604.0,4872.0,NIT
2025,"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",JK,ST,Female-only (including Supernumerary),9311.0,9311.0,NIT
2025,"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",LA,OPEN,Gender-Neutral,372690.0,372690.0,NIT
2025,"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,41554.0,51300.0,NIT
2025,"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),58122.0,62404.0,NIT
2025,"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,3399.0,3399.0,NIT
2025,"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,7527.0,7663.0,NIT
2025,"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),8966.0,8966.0,NIT
2025,"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,15636.0,16379.0,NIT
2025,"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),24006.0,24074.0,NIT
2025,"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,7837.0,8583.0,NIT
2025,"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),10698.0,10698.0,NIT
2025,"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,3305.0,3325.0,NIT
2025,"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),3685.0,3685.0,NIT
2025,"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",JK,OPEN,Gender-Neutral,33267.0,104665.0,NIT
2025,"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",JK,OPEN,Female-only (including Supernumerary),45500.0,133300.0,NIT
2025,"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",JK,OPEN (PwD),Gender-Neutral,2174.0,2290.0,NIT
2025,"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",JK,EWS,Gender-Neutral,86536.0,86536.0,NIT
2025,"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",JK,OBC-NCL,Gender-Neutral,117619.0,180135.0,NIT
2025,"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",JK,OBC-NCL,Female-only (including Supernumerary),119414.0,119414.0,NIT
2025,"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",JK,SC,Gender-Neutral,15818.0,25995.0,NIT
2025,"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",JK,SC,Female-only (including Supernumerary),41636.0,44318.0,NIT
2025,"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",JK,ST,Gender-Neutral,2089.0,3866.0,NIT
2025,"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",JK,ST,Female-only (including Supernumerary),2481.0,2481.0,NIT
2025,"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",LA,OPEN,Gender-Neutral,266955.0,315730.0,NIT
2025,"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",LA,ST,Female-only (including Supernumerary),6397.0,6397.0,NIT
2025,"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,21747.0,55085.0,NIT
2025,"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),68008.0,70082.0,NIT
2025,"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,2923.0,3055.0,NIT
2025,"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,7792.0,7925.0,NIT
2025,"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),10059.0,10073.0,NIT
2025,"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,16554.0,17499.0,NIT
2025,"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),23502.0,24475.0,NIT
2025,"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,7216.0,8248.0,NIT
2025,"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),10039.0,11164.0,NIT
2025,"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2734.0,3230.0,NIT
2025,"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),4276.0,4276.0,NIT
2025,"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",JK,OPEN,Gender-Neutral,9003.0,37158.0,NIT
2025,"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",JK,OPEN,Female-only (including Supernumerary),9490.0,44114.0,NIT
2025,"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",JK,OPEN (PwD),Gender-Neutral,541.0,541.0,NIT
2025,"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",JK,EWS,Gender-Neutral,6236.0,19715.0,NIT
2025,"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",JK,EWS,Female-only (including Supernumerary),44580.0,44580.0,NIT
2025,"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",JK,OBC-NCL,Gender-Neutral,19628.0,52331.0,NIT
2025,"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",JK,OBC-NCL,Female-only (including Supernumerary),22158.0,28109.0,NIT
2025,"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",JK,SC,Gender-Neutral,2291.0,10135.0,NIT
2025,"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",JK,SC,Female-only (including Supernumerary),18942.0,20253.0,NIT
2025,"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",JK,ST,Gender-Neutral,398.0,2265.0,NIT
2025,"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",JK,ST,Female-only (including Supernumerary),2014.0,2014.0,NIT
2025,"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",LA,OPEN,Gender-Neutral,220991.0,220991.0,NIT
2025,"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",LA,OPEN,Female-only (including Supernumerary),295441.0,295441.0,NIT
2025,"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,15080.0,24301.0,NIT
2025,"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),31275.0,41403.0,NIT
2025,"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,761.0,761.0,NIT
2025,"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,3346.0,3627.0,NIT
2025,"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),5757.0,5757.0,NIT
2025,"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,6739.0,7905.0,NIT
2025,"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),13573.0,15934.0,NIT
2025,"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,2701.0,3945.0,NIT
2025,"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),5908.0,6365.0,NIT
2025,"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC (PwD),Gender-Neutral,142.0,142.0,NIT
2025,"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1548.0,1661.0,NIT
2025,"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),2731.0,2731.0,NIT
2025,"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",JK,OPEN,Gender-Neutral,63898.0,75244.0,NIT
2025,"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",JK,OPEN,Female-only (including Supernumerary),84521.0,132991.0,NIT
2025,"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",JK,OPEN (PwD),Gender-Neutral,2550.0,2550.0,NIT
2025,"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",JK,EWS,Gender-Neutral,31487.0,31487.0,NIT
2025,"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",JK,OBC-NCL,Gender-Neutral,60738.0,290236.0,NIT
2025,"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",JK,SC,Gender-Neutral,16647.0,22992.0,NIT
2025,"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",JK,SC,Female-only (including Supernumerary),28981.0,28981.0,NIT
2025,"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",JK,ST,Gender-Neutral,3338.0,4245.0,NIT
2025,"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",JK,ST,Female-only (including Supernumerary),7268.0,7268.0,NIT
2025,"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",LA,OPEN,Gender-Neutral,340899.0,340899.0,NIT
2025,"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",LA,OPEN,Female-only (including Supernumerary),619954.0,619954.0,NIT
2025,"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,33145.0,40222.0,NIT
2025,"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),51161.0,54000.0,NIT
2025,"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,2781.0,2781.0,NIT
2025,"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,5623.0,5896.0,NIT
2025,"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),8463.0,8463.0,NIT
2025,"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,11651.0,13137.0,NIT
2025,"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),18664.0,19664.0,NIT
2025,"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,5356.0,6150.0,NIT
2025,"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),8703.0,8703.0,NIT
2025,"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2388.0,2549.0,NIT
2025,"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),4416.0,4416.0,NIT
2025,"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",JK,OPEN,Gender-Neutral,43043.0,62904.0,NIT
2025,"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",JK,OPEN,Female-only (including Supernumerary),54146.0,97873.0,NIT
2025,"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",JK,OPEN (PwD),Gender-Neutral,1708.0,1708.0,NIT
2025,"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",JK,EWS,Gender-Neutral,26603.0,52232.0,NIT
2025,"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",JK,EWS,Female-only (including Supernumerary),48211.0,48211.0,NIT
2025,"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",JK,OBC-NCL,Gender-Neutral,55163.0,142614.0,NIT
2025,"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",JK,SC,Gender-Neutral,12680.0,17874.0,NIT
2025,"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",JK,SC,Female-only (including Supernumerary),36267.0,36267.0,NIT
2025,"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",JK,ST,Gender-Neutral,2474.0,2971.0,NIT
2025,"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",JK,ST,Female-only (including Supernumerary),4556.0,4556.0,NIT
2025,"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",LA,OPEN,Gender-Neutral,306845.0,306845.0,NIT
2025,"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",LA,OPEN,Female-only (including Supernumerary),512090.0,512090.0,NIT
2025,"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,22930.0,34720.0,NIT
2025,"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),37506.0,49400.0,NIT
2025,"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,2024.0,2024.0,NIT
2025,"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,4832.0,5149.0,NIT
2025,"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),7803.0,7803.0,NIT
2025,"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,9859.0,11202.0,NIT
2025,"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),18639.0,19226.0,NIT
2025,"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,970.0,970.0,NIT
2025,"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,4395.0,5243.0,NIT
2025,"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),8153.0,8153.0,NIT
2025,"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2157.0,2447.0,NIT
2025,"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),4133.0,4133.0,NIT
2025,"National Institute of Technology, Srinagar","Information Technology (4 Years, Bachelor of Technology)",JK,OPEN,Gender-Neutral,38204.0,55922.0,NIT
2025,"National Institute of Technology, Srinagar","Information Technology (4 Years, Bachelor of Technology)",JK,OPEN,Female-only (including Supernumerary),52847.0,94291.0,NIT
2025,"National Institute of Technology, Srinagar","Information Technology (4 Years, Bachelor of Technology)",JK,OPEN (PwD),Gender-Neutral,1580.0,1580.0,NIT
2025,"National Institute of Technology, Srinagar","Information Technology (4 Years, Bachelor of Technology)",JK,EWS,Gender-Neutral,23971.0,29631.0,NIT
2025,"National Institute of Technology, Srinagar","Information Technology (4 Years, Bachelor of Technology)",JK,EWS,Female-only (including Supernumerary),15053.0,15053.0,NIT
2025,"National Institute of Technology, Srinagar","Information Technology (4 Years, Bachelor of Technology)",JK,OBC-NCL,Gender-Neutral,51495.0,103486.0,NIT
2025,"National Institute of Technology, Srinagar","Information Technology (4 Years, Bachelor of Technology)",JK,SC,Gender-Neutral,9117.0,14110.0,NIT
2025,"National Institute of Technology, Srinagar","Information Technology (4 Years, Bachelor of Technology)",JK,SC,Female-only (including Supernumerary),20268.0,30887.0,NIT
2025,"National Institute of Technology, Srinagar","Information Technology (4 Years, Bachelor of Technology)",JK,ST,Gender-Neutral,2876.0,3156.0,NIT
2025,"National Institute of Technology, Srinagar","Information Technology (4 Years, Bachelor of Technology)",JK,ST,Female-only (including Supernumerary),5668.0,5668.0,NIT
2025,"National Institute of Technology, Srinagar","Information Technology (4 Years, Bachelor of Technology)",LA,OPEN,Gender-Neutral,238562.0,238562.0,NIT
2025,"National Institute of Technology, Srinagar","Information Technology (4 Years, Bachelor of Technology)",LA,OPEN,Female-only (including Supernumerary),432452.0,432452.0,NIT
2025,"National Institute of Technology, Srinagar","Information Technology (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,26019.0,30990.0,NIT
2025,"National Institute of Technology, Srinagar","Information Technology (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),19126.0,44583.0,NIT
2025,"National Institute of Technology, Srinagar","Information Technology (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,1225.0,1225.0,NIT
2025,"National Institute of Technology, Srinagar","Information Technology (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,4333.0,4674.0,NIT
2025,"National Institute of Technology, Srinagar","Information Technology (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),6426.0,6426.0,NIT
